profile_name,feature,feature_value,predicted_success_probability,reference_value
borderline_tpp,log1p_unique_event_count,0.17161016949152544,0.49567902088165283,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.1798199152542373,0.4951435327529907,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.18802966101694918,0.4946080446243286,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.19623940677966104,0.4940726161003113,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.2044491525423729,0.49353712797164917,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.21265889830508478,0.49300166964530945,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.22086864406779663,0.4924663007259369,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.2290783898305085,0.49193087220191956,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.23728813559322035,0.4913954734802246,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.24549788135593223,0.49086007475852966,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.2537076271186441,0.4903247356414795,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.26191737288135597,0.4897894263267517,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.2701271186440678,0.4892541170120239,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.2783368644067797,0.4887188673019409,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.28654661016949157,0.4881835877895355,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.2947563559322034,0.4876483678817749,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.3029661016949153,0.4871075749397278,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.31117584745762716,0.48654329776763916,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.319385593220339,0.48597899079322815,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.3275953389830509,0.4854147732257843,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.33580508474576276,0.48485061526298523,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.3440148305084746,0.48428642749786377,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.3522245762711865,0.4837223291397095,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.36043432203389836,0.48315826058387756,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.3686440677966102,0.48259422183036804,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.37685381355932207,0.4820302128791809,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.38506355932203395,0.48146626353263855,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.3932733050847458,0.48090243339538574,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.40148305084745767,0.48033857345581055,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.40969279661016955,0.47977474331855774,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.4179025423728814,0.4792110025882721,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.42611228813559326,0.47864729166030884,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.4343220338983051,0.47808367013931274,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.442531779661017,0.4775201082229614,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.45074152542372886,0.4769565463066101,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.4589512711864407,0.47639310359954834,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.4671610169491526,0.47582975029945374,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.47537076271186446,0.47526636719703674,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.4835805084745763,0.4747030735015869,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.49179025423728817,0.47413986921310425,0.10526315867900848
borderline_tpp,log1p_unique_event_count,0.5,0.47357669472694397,0.10526315867900848
borderline_tpp,event_diversity_ratio,0.6931471824645996,0.451202929019928,2.1972246170043945
borderline_tpp,event_diversity_ratio,0.7235159873962402,0.45212870836257935,2.1972246170043945
borderline_tpp,event_diversity_ratio,0.7538847923278809,0.4530547559261322,2.1972246170043945
borderline_tpp,event_diversity_ratio,0.7842535972595215,0.4539811909198761,2.1972246170043945
borderline_tpp,event_diversity_ratio,0.8146224021911621,0.4549078345298767,2.1972246170043945
borderline_tpp,event_diversity_ratio,0.8449912071228027,0.45583492517471313,2.1972246170043945
borderline_tpp,event_diversity_ratio,0.8753600120544434,0.4567622244358063,2.1972246170043945
borderline_tpp,event_diversity_ratio,0.905728816986084,0.45768988132476807,2.1972246170043945
borderline_tpp,event_diversity_ratio,0.9360976219177246,0.45861777663230896,2.1972246170043945
borderline_tpp,event_diversity_ratio,0.9664664268493652,0.4595520496368408,2.1972246170043945
borderline_tpp,event_diversity_ratio,0.9968352317810059,0.460599422454834,2.1972246170043945
borderline_tpp,event_diversity_ratio,1.0272040367126465,0.461647093296051,2.1972246170043945
borderline_tpp,event_diversity_ratio,1.057572841644287,0.4626951813697815,2.1972246170043945
borderline_tpp,event_diversity_ratio,1.0879416465759277,0.46373817324638367,2.1972246170043945
borderline_tpp,event_diversity_ratio,1.1183104515075684,0.464719295501709,2.1972246170043945
borderline_tpp,event_diversity_ratio,1.148679256439209,0.46570074558258057,2.1972246170043945
borderline_tpp,event_diversity_ratio,1.1790480613708496,0.46668240427970886,2.1972246170043945
borderline_tpp,event_diversity_ratio,1.2094168663024902,0.46766436100006104,2.1972246170043945
borderline_tpp,event_diversity_ratio,1.2397856712341309,0.4686465263366699,2.1972246170043945
borderline_tpp,event_diversity_ratio,1.2701544761657715,0.4696289896965027,2.1972246170043945
borderline_tpp,event_diversity_ratio,1.300523281097412,0.47061169147491455,2.1972246170043945
borderline_tpp,event_diversity_ratio,1.3308920860290527,0.47159457206726074,2.1972246170043945
borderline_tpp,event_diversity_ratio,1.3612608909606934,0.4725777208805084,2.1972246170043945
borderline_tpp,event_diversity_ratio,1.391629695892334,0.47356098890304565,2.1972246170043945
borderline_tpp,event_diversity_ratio,1.4219985008239746,0.47454458475112915,2.1972246170043945
borderline_tpp,event_diversity_ratio,1.4523673057556152,0.4755185842514038,2.1972246170043945
borderline_tpp,event_diversity_ratio,1.4827361106872559,0.4765211045742035,2.1972246170043945
